, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC
8/17/2012 13:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 13:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 13:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 13:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 13:25,21.11,20.84,22.16,20.48,20.34,20.35,18.15,12.92
8/17/2012 13:30,21.11,20.78,22.09,20.48,20.34,20.35,18.22,12.92
8/17/2012 13:35,21.05,20.78,22.09,20.54,20.34,20.42,18.09,12.86
8/17/2012 13:40,21.05,20.78,21.97,20.54,20.34,20.42,18.15,12.73
8/17/2012 13:45,21.11,20.84,22.16,20.54,20.34,20.42,18.09,12.73
8/17/2012 13:50,21.11,20.91,22.09,20.48,20.34,20.42,18.03,12.86
8/17/2012 13:55,21.11,20.84,22.09,20.48,20.34,20.48,18.03,12.86
8/17/2012 14:00,21.11,20.84,22.09,20.54,20.34,20.48,18.03,12.79
8/17/2012 14:05,21.11,20.84,22.09,20.54,20.34,20.48,18.09,12.79
8/17/2012 14:10,21.11,20.84,22.03,20.54,20.34,20.48,18.03,12.92
8/17/2012 14:15,21.18,20.84,22.03,20.54,20.4,20.48,18.03,12.92
8/17/2012 14:20,21.11,20.84,22.03,20.54,20.4,20.48,18.15,12.86
8/17/2012 14:25,21.18,20.91,22.09,20.54,20.4,20.48,18.22,12.98
8/17/2012 14:30,21.24,20.97,22.03,20.48,20.4,20.48,18.15,13.04
8/17/2012 14:35,21.24,21.03,22.16,20.54,20.4,20.48,18.15,13.11
8/17/2012 14:40,21.3,21.03,22.16,20.54,20.4,20.35,18.09,13.17
8/17/2012 14:45,21.36,21.09,22.16,20.54,20.34,20.29,18.09,13.17
8/17/2012 14:50,21.43,21.09,22.16,20.54,20.34,20.29,18.09,13.04
8/17/2012 14:55,21.49,21.09,22.16,20.54,20.4,20.29,18.15,12.92
8/17/2012 15:00,21.55,21.16,22.22,20.54,20.4,20.35,18.28,12.92
8/17/2012 15:05,21.55,21.09,22.16,20.54,20.4,20.35,18.34,12.86
8/17/2012 15:10,21.61,21.03,22.22,20.54,20.4,20.35,18.34,12.92
8/17/2012 15:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 15:20,21.55,20.97,22.28,20.54,20.4,20.35,18.53,12.92
8/17/2012 15:25,21.61,20.97,22.34,20.54,20.4,20.35,18.47,12.98
8/17/2012 15:30,21.68,21.03,22.28,20.6,20.4,20.42,18.34,12.92
8/17/2012 15:35,21.61,21.03,22.28,20.6,20.47,20.35,18.34,12.79
8/17/2012 15:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 15:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 15:50,21.61,21.03,22.28,20.6,20.47,20.42,18.22,12.79
8/17/2012 15:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 16:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 16:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 16:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 16:15,21.49,21.03,22.28,20.6,20.47,20.35,18.28,13.04
8/17/2012 16:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 16:25,21.43,21.09,22.34,20.6,20.4,20.42,18.28,13.17
8/17/2012 16:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 16:35,21.43,21.09,22.28,20.6,20.47,20.42,18.28,13.17
8/17/2012 16:40,21.49,21.16,22.34,20.67,20.47,20.48,18.34,13.11
8/17/2012 16:45,21.55,21.09,22.28,20.6,20.47,20.42,18.34,12.98
8/17/2012 16:50,21.49,21.16,22.34,20.6,20.4,20.42,18.28,12.92
8/17/2012 16:55,21.55,21.16,22.28,20.6,20.4,20.42,18.28,12.86
8/17/2012 17:00,21.55,21.16,22.34,20.6,20.4,20.42,18.4,12.79
8/17/2012 17:05,21.68,21.16,22.28,20.54,20.4,20.35,18.47,12.86
8/17/2012 17:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/17/2012 17:15,21.74,21.16,22.22,20.6,20.4,20.42,18.22,12.86
8/17/2012 17:20,21.8,21.22,22.34,20.6,20.47,20.42,18.22,12.92
8/17/2012 17:25,21.74,21.16,22.28,20.6,20.47,20.42,18.15,12.98
8/17/2012 17:30,21.74,21.16,22.22,20.6,20.4,20.42,18.09,12.92
8/17/2012 17:35,21.68,21.09,22.22,20.6,20.47,20.42,18.03,12.86
8/17/2012 17:40,21.61,21.16,22.28,20.6,20.47,20.42,17.97,12.73
8/17/2012 17:45,21.61,21.16,22.28,20.67,20.47,20.48,18.09,12.73
8/17/2012 17:50,21.61,21.16,22.22,20.6,20.4,20.42,18.22,12.67
8/17/2012 17:55,21.61,21.16,22.22,20.6,20.4,20.48,18.34,12.67
8/17/2012 18:00,21.74,21.16,22.16,20.6,20.4,20.42,18.22,12.73
8/17/2012 18:05,21.8,21.16,22.22,20.6,20.4,20.42,18.22,12.98
8/17/2012 18:10,21.86,21.16,22.16,20.6,20.4,20.42,18.15,12.98
8/17/2012 18:15,21.86,21.16,22.22,20.6,20.4,20.35,18.15,12.98
8/17/2012 18:20,21.86,21.16,22.16,20.6,20.4,20.35,18.09,13.04
8/17/2012 18:25,21.86,21.16,22.16,20.6,20.4,20.35,18.09,13.04
8/17/2012 18:30,21.86,21.16,22.16,20.6,20.4,20.35,18.15,12.98
8/17/2012 18:35,21.8,21.16,22.16,20.6,20.4,20.35,18.22,13.04
8/17/2012 18:40,21.86,21.16,22.16,20.6,20.4,20.35,18.22,13.11
8/17/2012 18:45,21.86,21.16,22.09,20.6,20.4,20.42,18.28,13.11
8/17/2012 18:50,21.8,21.16,22.16,20.6,20.4,20.42,18.34,13.04
8/17/2012 18:55,21.86,21.16,22.16,20.6,20.4,20.42,18.22,13.04
8/17/2012 19:00,21.86,21.16,22.16,20.6,20.4,20.48,18.15,12.98
8/17/2012 19:05,21.86,21.16,22.16,20.6,20.4,20.48,18.09,12.92
8/17/2012 19:10,21.86,21.16,22.16,20.6,20.4,20.48,18.09,12.98
8/17/2012 19:15,21.86,21.16,22.22,20.6,20.4,20.48,18.09,12.98
8/17/2012 19:20,21.86,21.16,22.22,20.6,20.4,20.48,18.15,12.86
8/17/2012 19:25,21.86,21.16,22.16,20.6,20.4,20.48,18.22,12.79
8/17/2012 19:30,21.86,21.16,22.22,20.6,20.4,20.48,18.28,12.86
8/17/2012 19:35,21.93,21.16,22.22,20.6,20.4,20.48,18.22,12.86
8/17/2012 19:40,21.86,21.16,22.22,20.6,20.4,20.42,18.28,12.79
8/17/2012 19:45,21.86,21.16,22.22,20.6,20.4,20.42,18.28,12.92
8/17/2012 19:50,21.86,21.16,22.22,20.6,20.4,20.42,18.34,12.98
8/17/2012 19:55,21.86,21.16,22.22,20.6,20.4,20.35,18.34,13.04
8/17/2012 20:00,21.86,21.16,22.16,20.6,20.4,20.42,18.34,13.04
8/17/2012 20:05,21.86,21.16,22.22,20.6,20.4,20.42,18.34,12.98
8/17/2012 20:10,21.8,21.16,22.22,20.6,20.4,20.42,18.28,12.92
8/17/2012 20:15,21.86,21.16,22.22,20.6,20.4,20.42,18.34,12.86
8/17/2012 20:20,21.8,21.16,22.22,20.6,20.4,20.42,18.4,12.92
8/17/2012 20:25,21.8,21.16,22.22,20.6,20.4,20.48,18.4,12.92
8/17/2012 20:30,21.74,21.16,22.28,20.6,20.47,20.35,18.4,12.98
8/17/2012 20:35,21.74,21.16,22.28,20.6,20.4,20.29,18.34,12.98
8/17/2012 20:40,21.74,21.16,22.22,20.6,20.4,20.29,18.28,12.98
8/17/2012 20:45,21.74,21.16,22.22,20.6,20.4,20.29,18.28,12.92
8/17/2012 20:50,21.74,21.16,22.22,20.6,20.4,20.29,18.34,12.79
8/17/2012 20:55,21.74,21.22,22.22,20.6,20.4,20.35,18.34,12.79
8/17/2012 21:00,21.68,21.16,22.22,20.6,20.4,20.35,18.28,12.79
8/17/2012 21:05,21.68,21.16,22.28,20.6,20.4,20.35,18.22,12.86
8/17/2012 21:10,21.68,21.16,22.22,20.6,20.4,20.35,18.22,12.92
8/17/2012 21:15,21.68,21.16,22.22,20.6,20.4,20.35,18.22,12.98
8/17/2012 21:20,21.68,21.22,22.22,20.6,20.4,20.35,18.28,13.04
8/17/2012 21:25,21.68,21.16,22.22,20.6,20.4,20.35,18.28,13.11
8/17/2012 21:30,21.61,21.16,22.22,20.6,20.4,20.35,18.22,13.11
8/17/2012 21:35,21.61,21.16,22.22,20.6,20.4,20.35,18.22,12.98
8/17/2012 21:40,21.61,21.16,22.28,20.6,20.4,20.35,18.22,12.86
8/17/2012 21:45,21.61,21.16,22.22,20.6,20.4,20.35,18.28,12.79
8/17/2012 21:50,21.55,21.16,22.22,20.6,20.4,20.35,18.22,12.79
8/17/2012 21:55,21.55,21.09,22.22,20.6,20.4,20.42,18.22,12.86
8/17/2012 22:00,21.55,21.16,22.22,20.6,20.4,20.42,18.22,12.92
8/17/2012 22:05,21.55,21.16,22.22,20.6,20.4,20.42,18.28,12.92
8/17/2012 22:10,21.55,21.16,22.22,20.6,20.4,20.42,18.28,12.92
8/17/2012 22:15,21.49,21.16,22.22,20.6,20.4,20.42,18.34,12.92
8/17/2012 22:20,21.49,21.16,22.22,20.6,20.4,20.42,18.34,12.92
8/17/2012 22:25,21.49,21.16,22.22,20.6,20.4,20.42,18.34,12.98
8/17/2012 22:30,21.43,21.16,22.28,20.6,20.4,20.42,18.34,13.04
8/17/2012 22:35,21.43,21.16,22.28,20.6,20.4,20.42,18.28,13.04
8/17/2012 22:40,21.43,21.16,22.22,20.6,20.4,20.42,18.22,12.98
8/17/2012 22:45,21.43,21.22,22.22,20.6,20.4,20.42,18.15,12.98
8/17/2012 22:50,21.43,21.16,22.22,20.6,20.4,20.42,18.22,12.98
8/17/2012 22:55,21.36,21.16,22.22,20.6,20.4,20.35,18.15,12.86
8/17/2012 23:00,21.36,21.22,22.22,20.6,20.4,20.35,18.15,12.79
8/17/2012 23:05,21.36,21.16,22.22,20.6,20.4,20.35,18.15,12.79
8/17/2012 23:10,21.36,21.22,22.22,20.6,20.4,20.35,18.15,12.79
8/17/2012 23:15,21.36,21.22,22.22,20.6,20.4,20.35,18.15,12.79
8/17/2012 23:20,21.3,21.16,22.16,20.6,20.4,20.35,18.15,12.86
8/17/2012 23:25,21.3,21.16,22.16,20.6,20.4,20.35,18.15,12.86
8/17/2012 23:30,21.3,21.16,22.16,20.6,20.4,20.35,18.15,12.86
8/17/2012 23:35,21.3,21.09,22.16,20.6,20.4,20.35,18.09,12.92
8/17/2012 23:40,21.3,21.09,22.16,20.6,20.4,20.42,18.09,12.92
8/17/2012 23:45,21.3,21.09,22.16,20.6,20.4,20.35,18.15,12.92
8/17/2012 23:50,21.24,21.09,22.22,20.6,20.4,20.42,18.15,12.98
8/17/2012 23:55,21.24,21.09,22.16,20.6,20.4,20.42,18.22,13.04
8/18/2012 0:00,21.24,21.09,22.16,20.6,20.4,20.42,18.28,13.04
8/18/2012 0:05,21.18,21.09,22.16,20.6,20.4,20.42,18.28,13.04
8/18/2012 0:10,21.18,21.09,22.16,20.6,20.4,20.35,18.34,12.98
8/18/2012 0:15,21.18,21.09,22.16,20.6,20.4,20.42,18.34,12.92
8/18/2012 0:20,21.18,21.09,22.16,20.6,20.4,20.42,18.28,12.92
8/18/2012 0:25,21.18,21.09,22.16,20.6,20.4,20.42,18.28,12.92
8/18/2012 0:30,21.18,21.09,22.16,20.6,20.4,20.42,18.28,12.98
8/18/2012 0:35,21.18,21.03,22.16,20.6,20.4,20.42,18.22,12.98
8/18/2012 0:40,21.11,21.03,22.16,20.6,20.4,20.42,18.22,12.98
8/18/2012 0:45,21.11,21.03,22.16,20.6,20.4,20.42,18.28,12.98
8/18/2012 0:50,21.11,21.03,22.16,20.6,20.4,20.35,18.28,12.98
8/18/2012 0:55,21.11,21.03,22.16,20.6,20.4,20.35,18.22,12.98
8/18/2012 1:00,21.11,21.03,22.22,20.6,20.47,20.35,18.22,12.98
8/18/2012 1:05,21.11,20.97,22.16,20.6,20.4,20.35,18.22,12.92
8/18/2012 1:10,21.05,20.97,22.16,20.6,20.4,20.35,18.22,12.92
8/18/2012 1:15,21.05,20.97,22.16,20.6,20.4,20.35,18.22,12.92
8/18/2012 1:20,21.05,20.97,22.09,20.6,20.4,20.35,18.28,12.98
8/18/2012 1:25,21.05,20.97,22.16,20.6,20.4,20.35,18.22,12.92
8/18/2012 1:30,21.05,20.97,22.22,20.6,20.4,20.35,18.22,12.86
8/18/2012 1:35,20.99,20.91,22.22,20.6,20.4,20.35,18.22,12.92
8/18/2012 1:40,20.99,20.91,22.22,20.6,20.4,20.35,18.28,12.86
8/18/2012 1:45,20.99,20.91,22.22,20.6,20.4,20.35,18.28,12.86
8/18/2012 1:50,20.99,20.91,22.22,20.6,20.4,20.35,18.28,12.86
8/18/2012 1:55,20.99,20.91,22.16,20.6,20.4,20.35,18.34,12.86
8/18/2012 2:00,20.99,20.84,22.22,20.6,20.4,20.29,18.34,12.86
8/18/2012 2:05,20.99,20.91,22.16,20.6,20.4,20.35,18.34,12.92
8/18/2012 2:10,20.93,20.84,22.16,20.6,20.4,20.35,18.34,12.92
8/18/2012 2:15,20.93,20.84,22.09,20.6,20.4,20.35,18.28,12.92
8/18/2012 2:20,20.93,20.84,22.09,20.6,20.4,20.35,18.22,12.92
8/18/2012 2:25,20.93,20.84,22.16,20.6,20.4,20.35,18.22,12.92
8/18/2012 2:30,20.93,20.84,22.16,20.54,20.4,20.35,18.28,12.92
8/18/2012 2:35,20.86,20.84,22.16,20.54,20.4,20.35,18.34,12.98
8/18/2012 2:40,20.86,20.78,22.09,20.54,20.4,20.35,18.34,12.98
8/18/2012 2:45,20.86,20.78,22.09,20.6,20.4,20.35,18.34,12.98
8/18/2012 2:50,20.86,20.78,22.09,20.6,20.4,20.35,18.34,12.98
8/18/2012 2:55,20.86,20.78,22.09,20.54,20.4,20.29,18.34,12.98
8/18/2012 3:00,20.86,20.78,22.09,20.54,20.4,20.35,18.28,12.92
8/18/2012 3:05,20.86,20.78,22.09,20.54,20.4,20.35,18.22,12.98
8/18/2012 3:10,20.8,20.78,22.03,20.54,20.4,20.35,18.22,12.92
8/18/2012 3:15,20.8,20.71,22.09,20.54,20.4,20.35,18.22,12.86
8/18/2012 3:20,20.8,20.71,22.09,20.54,20.4,20.42,18.15,12.86
8/18/2012 3:25,20.8,20.71,22.03,20.48,20.4,20.42,18.15,12.92
8/18/2012 3:30,20.8,20.71,22.03,20.48,20.4,20.35,18.15,12.92
8/18/2012 3:35,20.8,20.71,22.03,20.54,20.4,20.35,18.15,12.92
8/18/2012 3:40,20.8,20.71,22.03,20.54,20.4,20.42,18.09,12.98
8/18/2012 3:45,20.8,20.71,21.97,20.54,20.4,20.42,18.09,12.92
8/18/2012 3:50,20.74,20.65,21.91,20.54,20.34,20.42,18.15,12.92
8/18/2012 3:55,20.74,20.71,21.91,20.48,20.34,20.35,18.15,12.92
8/18/2012 4:00,20.74,20.71,21.91,20.48,20.34,20.35,18.22,12.86
8/18/2012 4:05,20.74,20.65,21.97,20.48,20.34,20.35,18.22,12.86
8/18/2012 4:10,20.74,20.65,21.97,20.48,20.34,20.35,18.22,12.79
8/18/2012 4:15,20.74,20.65,21.97,20.54,20.34,20.35,18.22,12.86
8/18/2012 4:20,20.74,20.65,21.97,20.48,20.34,20.35,18.22,12.92
8/18/2012 4:25,20.74,20.65,21.97,20.48,20.34,20.35,18.22,12.92
8/18/2012 4:30,20.74,20.58,21.91,20.48,20.34,20.35,18.22,12.98
8/18/2012 4:35,20.74,20.65,21.97,20.48,20.28,20.35,18.22,12.98
8/18/2012 4:40,20.68,20.65,21.97,20.48,20.34,20.35,18.28,12.98
8/18/2012 4:45,20.68,20.65,21.91,20.48,20.34,20.42,18.28,12.98
8/18/2012 4:50,20.68,20.58,21.91,20.42,20.28,20.35,18.28,12.98
8/18/2012 4:55,20.68,20.58,21.91,20.42,20.28,20.35,18.28,13.04
8/18/2012 5:00,20.68,20.58,21.91,20.42,20.28,20.42,18.22,12.98
8/18/2012 5:05,20.68,20.58,21.91,20.42,20.28,20.42,18.22,12.98
8/18/2012 5:10,20.68,20.58,21.78,20.42,20.28,20.42,18.28,13.04
8/18/2012 5:15,20.68,20.58,21.91,20.42,20.34,20.42,18.28,12.98
8/18/2012 5:20,20.61,20.52,21.91,20.42,20.28,20.35,18.28,12.92
8/18/2012 5:25,20.68,20.58,21.97,20.48,20.34,20.35,18.28,12.98
8/18/2012 5:30,20.61,20.52,21.91,20.42,20.28,20.35,18.28,12.98
8/18/2012 5:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/18/2012 5:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8/18/2012 5:45,20.61,20.52,21.78,20.42,20.28,20.35,18.28,12.98
8/18/2012 5:50,20.55,20.52,21.78,20.42,20.28,20.29,18.22,12.98
8/18/2012 5:55,20.61,20.52,21.78,20.35,20.22,20.29,18.22,12.98
8/18/2012 6:00,20.55,20.46,21.84,20.35,20.22,20.29,18.28,12.98
8/18/2012 6:05,20.55,20.46,21.78,20.35,20.22,20.29,18.28,12.92
8/18/2012 6:10,20.55,20.46,21.72,20.35,20.22,20.29,18.28,12.92
8/18/2012 6:15,20.55,20.46,21.78,20.35,20.22,20.23,18.28,12.86
8/18/2012 6:20,20.55,20.46,21.78,20.29,20.22,20.29,18.15,12.92
8/18/2012 6:25,20.55,20.46,21.78,20.35,20.22,20.29,18.15,12.92
8/18/2012 6:30,20.55,20.4,21.72,20.35,20.22,20.29,18.22,12.86
8/18/2012 6:35,20.55,20.46,21.72,20.29,20.22,20.29,18.22,12.86
8/18/2012 6:40,20.49,20.46,21.66,20.29,20.22,20.29,18.28,12.86
8/18/2012 6:45,20.49,20.46,21.66,20.29,20.22,20.29,18.28,12.92
8/18/2012 6:50,20.49,20.4,21.66,20.29,20.22,20.29,18.22,12.92
8/18/2012 6:55,20.49,20.4,21.66,20.29,20.22,20.23,18.28,12.92
8/18/2012 7:00,20.49,20.4,21.59,20.29,20.22,20.23,18.28,12.86
8/18/2012 7:05,20.49,20.4,21.59,20.29,20.22,20.23,18.28,12.92
8/18/2012 7:10,20.49,20.4,21.59,20.29,20.15,20.23,18.34,12.98
8/18/2012 7:15,20.49,20.4,21.59,20.29,20.15,20.23,18.28,12.92
8/18/2012 7:20,20.49,20.4,21.59,20.23,20.15,20.17,18.28,12.92
8/18/2012 7:25,20.49,20.4,21.59,20.29,20.15,20.17,18.22,12.92
8/18/2012 7:30,20.49,20.4,21.66,20.23,20.15,20.17,18.22,12.92
8/18/2012 7:35,20.43,20.33,21.66,20.23,20.15,20.17,18.28,12.92
8/18/2012 7:40,20.43,20.4,21.72,20.23,20.15,20.17,18.28,12.92
8/18/2012 7:45,20.43,20.4,21.72,20.23,20.15,20.17,18.28,12.86
8/18/2012 7:50,20.43,20.4,21.66,20.23,20.09,20.17,18.28,12.92
8/18/2012 7:55,20.49,20.4,21.66,20.23,20.15,20.17,18.28,12.92
8/18/2012 8:00,20.49,20.4,21.59,20.23,20.09,20.1,18.22,12.86
8/18/2012 8:05,20.49,20.4,21.66,20.23,20.09,20.1,18.22,12.92
8/18/2012 8:10,20.49,20.4,21.66,20.23,20.03,20.1,18.22,12.92
8/18/2012 8:15,20.49,20.4,21.66,20.23,20.03,20.1,18.22,12.86
8/18/2012 8:20,20.49,20.4,21.66,20.23,20.03,20.1,18.22,12.86
8/18/2012 8:25,20.49,20.4,21.66,20.23,20.03,20.1,18.28,12.92
8/18/2012 8:30,20.49,20.4,21.59,20.23,20.09,20.1,18.28,12.98
8/18/2012 8:35,20.49,20.4,21.59,20.23,20.03,20.1,18.28,12.98
8/18/2012 8:40,20.49,20.4,21.59,20.17,20.03,20.1,18.34,13.04
8/18/2012 8:45,20.49,20.4,21.59,20.17,20.03,20.1,18.34,12.98
8/18/2012 8:50,20.49,20.4,21.59,20.23,20.03,20.17,18.4,12.98
8/18/2012 8:55,20.49,20.4,21.59,20.17,20.09,20.1,18.34,13.04
8/18/2012 9:00,20.49,20.4,21.59,20.17,20.03,20.17,18.34,13.04
8/18/2012 9:05,20.55,20.46,21.59,20.17,20.03,20.17,18.34,13.04
8/18/2012 9:10,20.49,20.46,21.59,20.17,20.03,20.17,18.28,12.98
8/18/2012 9:15,20.55,20.46,21.59,20.17,20.03,20.17,18.22,12.92
8/18/2012 9:20,20.55,20.46,21.59,20.17,20.03,20.17,18.22,12.86
8/18/2012 9:25,20.55,20.4,21.59,20.17,20.03,20.17,18.22,12.92
8/18/2012 9:30,20.49,20.46,21.59,20.17,20.03,20.17,18.22,12.92
8/18/2012 9:35,20.55,20.46,21.59,20.17,20.03,20.23,18.28,12.92
8/18/2012 9:40,20.55,20.4,21.59,20.17,20.03,20.23,18.28,12.92
8/18/2012 9:45,20.49,20.4,21.53,20.17,20.03,20.23,18.22,12.92
8/18/2012 9:50,20.55,20.4,21.53,20.17,20.03,20.29,18.22,12.92
8/18/2012 9:55,20.55,20.4,21.59,20.17,20.03,20.29,18.22,12.92
8/18/2012 10:00,20.55,20.4,21.53,20.17,20.09,20.29,18.22,12.92
8/18/2012 10:05,20.55,20.4,21.59,20.17,20.09,20.29,18.22,12.92
8/18/2012 10:10,20.55,20.4,21.59,20.23,20.09,20.29,18.15,12.98
8/18/2012 10:15,20.55,20.46,21.59,20.23,20.09,20.29,18.15,12.92
8/18/2012 10:20,20.61,20.46,21.66,20.23,20.15,20.29,18.15,12.92
8/18/2012 10:25,20.61,20.46,21.66,20.23,20.15,20.23,18.09,12.98
8/18/2012 10:30,20.61,20.46,21.66,20.23,20.09,20.23,18.09,12.98
8/18/2012 10:35,20.61,20.46,21.66,20.23,20.09,20.23,18.09,12.98
8/18/2012 10:40,20.55,20.46,21.66,20.23,20.15,20.23,18.15,12.98
8/18/2012 10:45,20.61,20.46,21.72,20.23,20.15,20.23,18.15,12.92
8/18/2012 10:50,20.61,20.46,21.66,20.23,20.15,20.23,18.22,12.98
8/18/2012 10:55,20.61,20.46,21.66,20.23,20.15,20.17,18.28,12.98
8/18/2012 11:00,20.61,20.46,21.66,20.23,20.09,20.17,18.28,13.04
8/18/2012 11:05,20.61,20.46,21.66,20.23,20.09,20.17,18.28,12.98
8/18/2012 11:10,20.61,20.52,21.66,20.23,20.09,20.17,18.4,12.98
8/18/2012 11:15,20.68,20.52,21.72,20.23,20.09,20.1,18.47,12.92
8/18/2012 11:20,20.68,20.52,21.72,20.23,20.09,20.1,18.53,12.86
8/18/2012 11:25,20.68,20.52,21.72,20.23,20.09,20.1,18.53,12.86
8/18/2012 11:30,20.68,20.52,21.78,20.23,20.09,20.1,18.4,12.92
8/18/2012 11:35,20.74,20.52,21.78,20.23,20.09,20.17,18.28,12.92
8/18/2012 11:40,20.74,20.52,21.72,20.23,20.15,20.17,18.22,12.92
8/18/2012 11:45,20.74,20.52,21.72,20.23,20.15,20.23,18.15,12.92
8/18/2012 11:50,20.74,20.46,21.72,20.23,20.09,20.23,18.09,12.92
8/18/2012 11:55,20.74,20.46,21.72,20.23,20.15,20.23,18.09,12.98
8/18/2012 12:00,20.74,20.52,21.72,20.23,20.15,20.23,18.15,12.98
8/18/2012 12:05,20.68,20.52,21.78,20.23,20.15,20.29,18.28,12.92
8/18/2012 12:10,20.74,20.52,21.72,20.23,20.15,20.29,18.4,12.92
8/18/2012 12:15,20.74,20.58,21.78,20.23,20.15,20.29,18.53,12.92
8/18/2012 12:20,20.8,20.58,21.72,20.29,20.15,20.29,18.65,12.98
8/18/2012 12:25,20.8,20.58,21.78,20.23,20.15,20.29,18.65,12.92
8/18/2012 12:30,20.8,20.52,21.72,20.29,20.15,20.23,18.72,12.92
8/18/2012 12:35,20.8,20.58,21.72,20.29,20.15,20.23,18.65,13.04
8/18/2012 12:40,20.8,20.58,21.78,20.29,20.09,20.23,18.65,13.04
8/18/2012 12:45,20.8,20.58,21.72,20.23,20.09,20.29,18.53,13.04
8/18/2012 12:50,20.8,20.58,21.78,20.23,20.09,20.29,18.4,12.98
8/18/2012 12:55,20.86,20.58,21.78,20.29,20.09,20.29,18.34,13.04
8/18/2012 13:00,20.86,20.58,21.78,20.29,20.09,20.29,18.34,13.04
8/18/2012 13:05,20.86,20.58,21.72,20.29,20.09,20.29,18.28,12.98
8/18/2012 13:10,20.93,20.58,21.78,20.29,20.09,20.29,18.15,13.04
8/18/2012 13:15,20.93,20.65,21.84,20.29,20.15,20.29,18.15,13.11
8/18/2012 13:20,20.93,20.65,21.78,20.29,20.09,20.23,18.22,13.04
8/18/2012 13:25,20.93,20.65,21.78,20.29,20.15,20.17,18.15,13.04
8/18/2012 13:30,20.99,20.65,21.78,20.29,20.15,20.23,18.09,13.04
8/18/2012 13:35,20.99,20.65,21.78,20.29,20.15,20.23,17.97,12.92
8/18/2012 13:40,20.99,20.65,21.84,20.29,20.15,20.23,17.97,12.79
8/18/2012 13:45,21.05,20.58,21.72,20.23,20.09,20.23,18.03,12.73
8/18/2012 13:50,20.99,20.58,21.78,20.29,20.15,20.23,18.03,12.73
8/18/2012 13:55,20.99,20.58,21.78,20.29,20.15,20.23,18.09,12.73
8/18/2012 14:00,20.93,20.58,21.78,20.29,20.15,20.23,18.22,12.79
8/18/2012 14:05,20.93,20.58,21.78,20.29,20.09,20.17,18.34,12.86
8/18/2012 14:10,20.86,20.58,21.84,20.29,20.09,20.23,18.47,12.92
8/18/2012 14:15,20.86,20.58,21.78,20.29,20.15,20.23,18.47,12.98
8/18/2012 14:20,20.86,20.65,21.78,20.29,20.15,20.23,18.53,13.04
8/18/2012 14:25,20.86,20.58,21.72,20.29,20.09,20.23,18.4,13.11
8/18/2012 14:30,20.86,20.58,21.72,20.29,20.15,20.23,18.34,13.04
8/18/2012 14:35,20.86,20.58,21.78,20.29,20.15,20.23,18.4,13.04
8/18/2012 14:40,20.8,20.58,21.78,20.29,20.15,20.23,18.47,13.11
8/18/2012 14:45,20.8,20.58,21.78,20.29,20.15,20.23,18.47,13.17
8/18/2012 14:50,20.86,20.58,21.78,20.35,20.15,20.23,18.47,13.17
8/18/2012 14:55,20.93,20.65,21.84,20.29,20.15,20.29,18.47,13.04
8/18/2012 15:00,20.93,20.65,21.84,20.29,20.15,20.29,18.34,12.86
8/18/2012 15:05,20.93,20.71,21.84,20.29,20.15,20.23,18.22,12.79
8/18/2012 15:10,20.93,20.65,21.84,20.29,20.15,20.29,18.28,12.79
8/18/2012 15:15,20.93,20.65,21.84,20.29,20.15,20.23,18.4,12.86
8/18/2012 15:20,20.99,20.65,21.78,20.29,20.15,20.17,18.4,12.92
8/18/2012 15:25,21.05,20.65,21.84,20.35,20.15,20.17,18.28,12.92
8/18/2012 15:30,21.11,20.71,21.91,20.35,20.22,20.17,18.15,12.92
8/18/2012 15:35,21.05,20.71,21.91,20.42,20.22,20.17,18.28,12.92
8/18/2012 15:40,20.99,20.71,21.91,20.35,20.22,20.17,18.4,12.98
8/18/2012 15:45,20.93,20.71,21.91,20.35,20.15,20.17,18.4,13.04
